track_id,name,artists,album,duration_ms,explicit,popularity,preview_url,in_playlist_ids
0OhRXqhtYLK2Ak7Sw3xPu7,The Ballad Of Resurrection Joe - Ilsa She-Wolf Of Hollywood Mix,Rob Zombie,American Made Music To Strip By,338400,True,19,https://p.scdn.co/mp3-preview/9c531c98f1b1ba612e43de765ba6fb25290a45d0?cid=2d41cd0ab78d4fc180a3b32d56acd648,0g1J8EfY6rzP9FQSi1dwWL
0P1oG1E0YiXlb3mYcYvXIj,Demoralize - 25th Anniversary Mix,Circle of Dust,Circle of Dust (25th Anniversary Edition) [Deluxe Edition],252675,False,9,https://p.scdn.co/mp3-preview/9ee1c16a97fdfa3d5568d20b86ade07a9a4a9f03?cid=2d41cd0ab78d4fc180a3b32d56acd648,0g1J8EfY6rzP9FQSi1dwWL
3Ni7aWmuevxcgFZIP9Sy7V,Nothing Sacred - Sebastian Komor Remix,Circle of Dust; Sebastian Komor,Nothing Sacred (Sebastian Komor Remix),271304,False,25,https://p.scdn.co/mp3-preview/2cf6788f12147d4a8ea5829138218c938a96f618?cid=2d41cd0ab78d4fc180a3b32d56acd648,0g1J8EfY6rzP9FQSi1dwWL
35yV3T4XNbex5kaeS1Bt3s,re_Engage,Circle of Dust,Machines of Our Disgrace (Deluxe Edition),80139,False,12,https://p.scdn.co/mp3-preview/d66420198322f2bafa53a173e13eaaddf9316b61?cid=2d41cd0ab78d4fc180a3b32d56acd648,0g1J8EfY6rzP9FQSi1dwWL
2S5Fp4Hq05XwIXa3V6ZnYG,re_Engage - Instrumental,Circle of Dust,Machines of Our Disgrace (Deluxe Edition),77481,False,4,https://p.scdn.co/mp3-preview/cfafe8a8564c14b35bd19753bdb430a7e8559eff?cid=2d41cd0ab78d4fc180a3b32d56acd648,0g1J8EfY6rzP9FQSi1dwWL
7lnbyxdbULxlutBG4hRyjh,Neurachem - Instrumental,Circle of Dust,Machines of Our Disgrace (Deluxe Edition),284518,False,9,https://p.scdn.co/mp3-preview/2f37bc72ae9fdca5f6676ec9d6f693d3dc977802?cid=2d41cd0ab78d4fc180a3b32d56acd648,0g1J8EfY6rzP9FQSi1dwWL
2n6Q6yi1nUrcwUiClWJPZd,You Are Fragile,Circle of Dust,Disengage (Remastered) [Deluxe Edition],199211,False,2,https://p.scdn.co/mp3-preview/0e70c008dba6364100b59646f7180e6424c32670?cid=2d41cd0ab78d4fc180a3b32d56acd648,0g1J8EfY6rzP9FQSi1dwWL
5Ue1jTxQYPSdzMqPXU12z0,Diesel,Argyle Park,Misguided (Remastered) [Deluxe Edition],62160,False,2,https://p.scdn.co/mp3-preview/351a112b288f271cbc9ba2fb7f72e2c62e9c90d2?cid=2d41cd0ab78d4fc180a3b32d56acd648,0g1J8EfY6rzP9FQSi1dwWL
0pzUHUohmnirLlRRg23o6N,og,Argyle Park,Misguided (Remastered) [Deluxe Edition],71916,False,1,https://p.scdn.co/mp3-preview/6e9a965cd077fbad7914ddeccafea60e0047ace1?cid=2d41cd0ab78d4fc180a3b32d56acd648,0g1J8EfY6rzP9FQSi1dwWL
77M2pu8HYTS8CZ3MIau7UG,Into You (Hurt),Volumes,Happier?,253373,False,26,https://p.scdn.co/mp3-preview/9beee48730f664fd9a05902eade2bb5f4eb7ec69?cid=2d41cd0ab78d4fc180a3b32d56acd648,0g1J8EfY6rzP9FQSi1dwWL
7n3bkXLjXeCjpuHZLAZsBt,Freak On a Leash - Freakin' Bitch Mix,Korn,Freak on a Leash - EP,241800,False,23,https://p.scdn.co/mp3-preview/965cd06ad390517702a6afe4adedd1c8b44a614e?cid=2d41cd0ab78d4fc180a3b32d56acd648,0g1J8EfY6rzP9FQSi1dwWL
3DtgDkdwKYTyY2Ak0xmDHL,Falling Away from Me,Kadinja; Malyka JOHANY,DNA,251893,True,13,https://p.scdn.co/mp3-preview/039413ec552695443c25a19b41a9031fac74afac?cid=2d41cd0ab78d4fc180a3b32d56acd648,0g1J8EfY6rzP9FQSi1dwWL
3pzEAJF9mendekzqvsCW16,Glitch Theory,Profiler,Glitch Theory,189000,False,28,https://p.scdn.co/mp3-preview/2f9f3ec720f3f2d6730c31d9ed25ba551e4a22a8?cid=2d41cd0ab78d4fc180a3b32d56acd648,0g1J8EfY6rzP9FQSi1dwWL
4hjRjhLvBIMUUhRjb7DACd,✻H+3+ЯД✻7luCJIo0T6...,vyrval,✻H+3+ЯД✻7luCJIo0T6...,190850,False,71,https://p.scdn.co/mp3-preview/a3704da01030219d9f4820b1dae1e4c7ed5d95af?cid=2d41cd0ab78d4fc180a3b32d56acd648,0g1J8EfY6rzP9FQSi1dwWL;4b7qs25ukOmVJkiP7r1bO1
0ECiD94LsXnHbr5KJx33SE,"Afterimage (feat. Ian Kenny, Karnivool)",Northlane,Mirror's Edge,254173,False,43,https://p.scdn.co/mp3-preview/a1420208b381cc5419d52a83fff0c76e07d70c79?cid=2d41cd0ab78d4fc180a3b32d56acd648,0g1J8EfY6rzP9FQSi1dwWL
6QxCFUl7u9Vzk8ALN8m3bf,Not For Me,The Cost,Not For Me,243857,False,48,https://p.scdn.co/mp3-preview/d1b800d44bbd2e206a495d4a1bd35016ff895505?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
0NdJTGSbBs1BQV9yFlU1Km,Plinth of Shame,Ions,Counterintuitive,122985,False,36,https://p.scdn.co/mp3-preview/bdf87275832d182d7cca2766109738695d854f2a?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
6TTGDQ1T0gXTgJJ2BTFSYU,Nightfall,Voices From The Fuselage,To Hope,170186,False,35,https://p.scdn.co/mp3-preview/8dfb82f54e0a294ebbb1ac60896fd859635aced5?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
03jUMnAF30sYJ2EsPB2JtG,Miasma (feat. Winston McCall),Northlane,Miasma (feat. Winston McCall),258153,False,43,https://p.scdn.co/mp3-preview/c10e98f3f06cc0cca14d641d2f1f599144a355db?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
3mAmZmXqM1D682OGbTsE1j,Undisturbed,Nik Nocturnal; Archie Wilson,Undisturbed,238681,False,35,https://p.scdn.co/mp3-preview/c094357d02b568091b59d635fd0f141805d64441?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
1kgJhPmOBUVgqRlzeE3zII,Fear Is the Mind Killer,Satellite Citi,Fear Tactics,80514,False,24,https://p.scdn.co/mp3-preview/6f9c3ec6ce264285536da64aef1f8257a9881701?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
7mZke1DQ7OmqeJBVH2QxEf,Grey,Moments,Is There a Cure?,110586,False,34,https://p.scdn.co/mp3-preview/2952819e4f46094d584428007e24b85777bf5b7a?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
5wOzhwczgEanEl6DKB2hjy,stay,never easy,stay,146842,False,49,https://p.scdn.co/mp3-preview/4308905da783265bca0d7c5b1e65b760bbee65fe?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
6iTYBfAOuy7oSMyppweXc7,Her Eyes,The Cost; Serj Tankian,Her Eyes,284456,False,25,https://p.scdn.co/mp3-preview/a0be0475f6cd42c926d672318ae0e2afc83de286?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
1MHCrrThxRZaWLNDo7bEjC,"Afterimage (feat. Ian Kenny, Karnivool)",Northlane,"Afterimage (feat. Ian Kenny, Karnivool)",254173,False,47,https://p.scdn.co/mp3-preview/a1420208b381cc5419d52a83fff0c76e07d70c79?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
7F7rT35UGVJrSOV9cak7b3,Glitching Prisms feat. Brandon Boyd,Night Verses; Brandon Boyd,Every Sound Has A Color In The Valley Of Night,210920,False,32,https://p.scdn.co/mp3-preview/49acc0ef0a66f394b36c6476ceb811e7edf27daf?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
2wwDvxMnAuyGe15Fn4vdBN,to my ilk,Zeal & Ardor,to my ilk,144520,False,48,https://p.scdn.co/mp3-preview/d3388ce9540b9de5efb63cfd736ab9484de72d31?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
5r3ZDFV3s5QY42j1SYEuX7,Main Character Theme,Bad Blood Orchestra,"It's not me, it's you",239302,True,20,https://p.scdn.co/mp3-preview/42574e4ed2e7de222e3504f054b1b70f6c0f1372?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
73ie5zwAUCRHnE3T2MNjim,Into The Drone,The Cost,Into The Drone,226615,False,46,https://p.scdn.co/mp3-preview/5afe99bffe64053786537cf5ab7ef04f2d827f5f?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
4olevV9BVXIZpcI3g8E6kI,IF IT DOESN'T HURT,NOTHING MORE,IF IT DOESN'T HURT,179225,False,66,https://p.scdn.co/mp3-preview/8b2759eaa1d6ab93b81696e3954540ff8da204c4?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
73Lomnc1LsYSkjRBuk0jQd,Let Me Disappear,Northlane,Mirror's Edge,220280,False,47,https://p.scdn.co/mp3-preview/fe8d2e0469f5cd0d4c2553560e23b9e6d1c98b2b?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
5PlkNx21LH9yINcMS6dfXE,Resistance,Element Eighty,A.D.,159172,False,20,https://p.scdn.co/mp3-preview/8988cd26ac5a96b666d0177d736253c76f2850a2?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
49GWAzsp4WGCMDFQLkZdyF,Dishonest Work,Bird Problems,Flight or Flight,219000,False,18,https://p.scdn.co/mp3-preview/ae0d6133617ace8982ddedd75306835c2c509ed1?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
3olHLhmJhn2f0TYRHC8mNs,Elapse,JIA,Elapse,206186,False,16,https://p.scdn.co/mp3-preview/de7e28e6ceb1d7180f7cc447f8f3f077f73e7db9?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
4GJuJGWD1Z7HszNaHkqItQ,Bullets,NeverWake,Bullets,235304,False,9,https://p.scdn.co/mp3-preview/f407ad4ed071e7b25ef7086c322a3d47c5cff1d3?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
6k3SiLpOBgNrXf4FsRrxts,Rose Wire,Night Verses,Every Sound Has A Color In The Valley Of Night: Part 1,213106,False,29,https://p.scdn.co/mp3-preview/f0f9e5dc5fd67954512b3b720d6b76c12dee4d58?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
6jjx1KvWK4OAzD0JimzHiY,Dante,Northlane,Dante,346294,False,47,https://p.scdn.co/mp3-preview/82e066b5e94a94ef33f36c8ba3411b938189ac61?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
4Debc38ny5Sz1kJ0X9SU8X,Overwhelming Love,Lee McKinney,Overwhelming Love,224571,False,26,https://p.scdn.co/mp3-preview/81a25693958be308792cfd48ba1383aab3765b4c?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
3OwO5EXS2d5sGL7zFp8kSp,GO TIME,Rabea Massaad,GO TIME,206076,False,25,https://p.scdn.co/mp3-preview/f5018a6692772d8c3fa73606fa940de09f0d815b?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
7jh4Eq5n9G8x4zfI70FKbN,Artifice,Profiler,A Digital Nowhere,203506,False,20,https://p.scdn.co/mp3-preview/d39689b9d0e4838b0be6fd50c21d546b675aaa92?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
7cMIJjvNrSxkLBoo7SnAvw,Conflict,Slaughter to Prevail,Conflict,144000,True,60,https://p.scdn.co/mp3-preview/fccbb6779d0778aedc8017bb38f8b00a5c16a845?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
42JZdGkS8ZQ9gutAsGyrA7,Arrival,Night Verses,Every Sound Has A Color In The Valley Of Night: Part 1,228440,False,33,https://p.scdn.co/mp3-preview/0447ea03235c66d42e7ccd9d25ddb0a284b23a5e?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
1kTZFEZhVow5kV4To2yCSb,Liar,Falling Below,Liar,236000,False,16,https://p.scdn.co/mp3-preview/5ca211d9094c001d6e4132f4b2f560658c052bed?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
6IdyYbGg1jxiWhfwm2Ykjn,Jaded,Spiritbox,Jaded,262631,False,65,https://p.scdn.co/mp3-preview/eeb5e4b1c1cc24c6c0c2609095ff717aa0c27150?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
6jcycmbUc2M55n1IqihKUH,IDDQD,Rabea Massaad,IDDQD,199811,False,32,https://p.scdn.co/mp3-preview/d7cbc7897c1ae0e68ae647e30982b49137f3c2ff?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
3k22rrdDgwa33j1zLWIPGg,Rage Against Gojira,I Built the Sky,Rage Against Gojira,109200,False,33,https://p.scdn.co/mp3-preview/c5eb37e3b81c4848c498a0ddfe44092697c1ce58?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
2oWTUw2pld68nYrhIB79cK,Paper Wolf,VOLA,Paper Wolf,267040,False,39,https://p.scdn.co/mp3-preview/be0d5a21658fed3e1258fe44c03b1d79e583894a?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
2ahnJRQjXpdJvZ46x0KbIJ,Hollow Heart,Andromida,Hollow Heart,233590,True,34,https://p.scdn.co/mp3-preview/f91e6e8c717df7cd0f18c2604a805269ad8b7e3e?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
19QDvtrK30KnL4cCoQL0mF,Drinking Problem,After/Party,Drinking Problem,187224,True,13,https://p.scdn.co/mp3-preview/be24eef857852261143e8056497be5211a240200?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
784C7AyqUuTQNvJxigMZTS,MAGNETIC,Wage War,MAGNETIC,192729,False,62,https://p.scdn.co/mp3-preview/7298d41f7315169af7fa5ff485ebc9d5e994c519?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
0jjfm9QQTYqBW8JoiH1WQL,JUSCOS,Rabea Massaad,"Grinding Gears, Vol. 4",195721,False,30,https://p.scdn.co/mp3-preview/389cf138806d569794f3bc39a4646cf0a39668da?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
3RHNFK3OERcYlgmdEz1yCV,Finding Love In A World Full Of Tragedy,Darko US,Finding Love In A World Full Of Tragedy,252545,False,39,https://p.scdn.co/mp3-preview/116766a9768bb66401828d88d5a8c405797bcff0?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
57ZLVOVJbGCwYY267xMMhk,Castle Filth,Bird Problems,Castle Filth,246266,True,10,https://p.scdn.co/mp3-preview/f5a3f2066cb8f237f2bec2c1b5b40aa41dbe2729?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
3LwBBAvEa9qhajKoHlJi4z,Hell You Call A Dream,The Warning,Hell You Call A Dream / Qué Más Quieres,176066,False,59,https://p.scdn.co/mp3-preview/8f00b4d024db57de4c267fa20f0b06f842c5be55?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
2vDnLjOWF85p72c1t40oe5,Clawing out,Zeal & Ardor,Clawing out,221533,False,48,https://p.scdn.co/mp3-preview/a91715c89a68b5c03964f92be9851a3b3e28eb2e?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
5zXwa7RclZDap8ooWXEIyb,Overthrone,Bleed From Within,Shrine (Deluxe Version),219666,True,41,https://p.scdn.co/mp3-preview/d4dc1c795205ef82e12aa18cc457571d37cd85ad?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
2X76La4xwHRJSDRSEnVwoK,It Goes To Eleven,Rabea Massaad,"Grinding Gears, Vol. 4",168750,False,25,https://p.scdn.co/mp3-preview/0225f99b03a2f28fd8d1078692873192a6cfba2a?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
0gHwara1OZ6LuMqRQfVS2L,"Sugar on the Blade, Sugar on the Needle",Lee McKinney,"Sugar on the Blade, Sugar on the Needle",198093,False,25,https://p.scdn.co/mp3-preview/1416eeb506acb04a6715e2d05b1b1da9b771d705?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
5WQOAH4kOFb7wusGWiCLZG,No Place Like Home,FLAKE,No Place Like Home,143000,False,40,https://p.scdn.co/mp3-preview/b21bb7eb31dc9d22c80751a215ab0e15d6ecf583?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
0qxOeAf47rCbIE4PNVyfcP,Falling Up,Scars of Life,Falling Up,229291,True,29,https://p.scdn.co/mp3-preview/631b48cc6a8bc2ae74fa07ffb341290cb6d01865?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
4pEU0NT64oiem9lDT7nuJn,Running In Circles,Dead Poet Society,FISSION,233321,True,54,https://p.scdn.co/mp3-preview/5c8de8df21ba160d07c1890b92b1e9dc594a90af?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
62WghXe4ZEhaydOF1E1S8v,Aura,ONI; Howard Jones; Josh Gilbert,The Silver Line,211826,False,37,https://p.scdn.co/mp3-preview/e1e6852787c5ee13e83f3219a7f93b8323d8e179?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
5XmYwdMIjRmOyKOda1DQk0,Calification,Rabea Massaad,"Grinding Gears, Vol. 4",194750,False,26,https://p.scdn.co/mp3-preview/e573d5c8d7df290b68ef7fce82bb45c6e0728d08?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
4OCcKzbevqDQlNdOmXSjAK,Obsession,Thornhill,Obsession,197674,False,51,https://p.scdn.co/mp3-preview/c5b8e557aaa5bf0e07ce39097e05d5f84b54e142?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
392yN7q6OttTpNV0vrDjAp,Doomed,Dream Beard,Doomed,218057,True,41,https://p.scdn.co/mp3-preview/c3d8081e7ace393ebf9772cd0a7d9ff5642ca964?cid=2d41cd0ab78d4fc180a3b32d56acd648,37i9dQZF1E8PSs2L2KBObU
4eO6OMaAsCCQ3NfM3xTAqK,Driving On Fumes,TELEVANGEL,Mercury in the Fog,789080,False,1,https://p.scdn.co/mp3-preview/a0a96da2a48171d8fe6790a1e799314a44b70658?cid=2d41cd0ab78d4fc180a3b32d56acd648,2REI2t9RBiuDgwfk0VzeTO
5Yk87Sx5schJACOxYmyYkR,Honesty,Desolate Horizons,Inner Forests,219000,False,33,https://p.scdn.co/mp3-preview/5d4a4dba8e8cee98df4736ffd6636d300b8b12a7?cid=2d41cd0ab78d4fc180a3b32d56acd648,2REI2t9RBiuDgwfk0VzeTO
1JZez7ssBExJFu62zioOsJ,cloud collecting (poemme remix),marine eyes; Poemme,cloud collecting (poemme remix),358000,False,9,https://p.scdn.co/mp3-preview/0d0d1f4012dfa465ac04bd5f770b24fb6d7cfb95?cid=2d41cd0ab78d4fc180a3b32d56acd648,2REI2t9RBiuDgwfk0VzeTO
3NWUTZgS3471X4XY5ImtHK,Mission Poseidon III,AstroPilot; Spectrum Vision,Mission Poseidon Pt. III,349333,False,9,https://p.scdn.co/mp3-preview/47ddcd71ba8222a47fd57101d51a5258d0019176?cid=2d41cd0ab78d4fc180a3b32d56acd648,2REI2t9RBiuDgwfk0VzeTO
2eVofaQRJvddSUBfcub7Gz,Oceans,RY X; Ólafur Arnalds,Oceans,279573,False,58,https://p.scdn.co/mp3-preview/1e0038caab8d72b7fee88bc6ee9fa955a4665512?cid=2d41cd0ab78d4fc180a3b32d56acd648,2REI2t9RBiuDgwfk0VzeTO
4b0t7G4JJN19mk4yUM2Y45,Compulsive Loner,Zhe Pechorin,WHITE WATERS,348000,False,0,https://p.scdn.co/mp3-preview/8d766e52b731c3002347c6b766e3b05e5b050c0c?cid=2d41cd0ab78d4fc180a3b32d56acd648,2Gn0Trc2v3zpdnVrj5eJIS
0uHQSXqgpsJycmNaHIc6MG,7eyes,GAEL,WHITE WATERS,363875,False,0,https://p.scdn.co/mp3-preview/f5408b782a4c950b2c3f37468c76f88cd2fccfbc?cid=2d41cd0ab78d4fc180a3b32d56acd648,2Gn0Trc2v3zpdnVrj5eJIS
1MnoXNNOyyaW29FZnP1fPS,Cor,Onega,Sounds For The 4th Decade,303500,False,0,https://p.scdn.co/mp3-preview/0a85452bcc0d1a3be8e2dde413d469c2a7f80eb5?cid=2d41cd0ab78d4fc180a3b32d56acd648,2Gn0Trc2v3zpdnVrj5eJIS
3OUx7lhXUBuOgwlLiDyeCm,Leuchtende Stürme,Blac Kolor; XTR Human,Leuchtende Stürme,291000,False,0,https://p.scdn.co/mp3-preview/95f666694163bc1a7d8b1782684aa4b7d24c8281?cid=2d41cd0ab78d4fc180a3b32d56acd648,0ll79hOGxNd0tBwmJmxMKx
5RnRrZ724DjuHaHYf0gcgw,Leuchtende Stürme - Organik Fanatik Remix,Blac Kolor; XTR Human; Organik Fanatik,Leuchtende Stürme,324102,False,1,https://p.scdn.co/mp3-preview/202adec919af28a111116a451d662be3a9104159?cid=2d41cd0ab78d4fc180a3b32d56acd648,0ll79hOGxNd0tBwmJmxMKx
42R1dTXw0TGpaOoOorXIlW,N17,Lemna,Nodes,331157,False,2,https://p.scdn.co/mp3-preview/c5be6e1371920b9dc434a9aa91813d41ad976e80?cid=2d41cd0ab78d4fc180a3b32d56acd648,0ll79hOGxNd0tBwmJmxMKx
21EmlbGs7Jwo3u5LZKAgPu,N18,Lemna,Nodes,375545,False,1,https://p.scdn.co/mp3-preview/2906c4d586df314a45efc44affb7486b5c6292fa?cid=2d41cd0ab78d4fc180a3b32d56acd648,0ll79hOGxNd0tBwmJmxMKx
033FbHicQtumGZpSmxzUpY,N19,Lemna,Nodes,417413,False,1,https://p.scdn.co/mp3-preview/36e8b0f4d9200a45c30334952b55ce019ad6b57c?cid=2d41cd0ab78d4fc180a3b32d56acd648,0ll79hOGxNd0tBwmJmxMKx
2AthfWYFI3zz0uuahTnlLF,N20,Lemna,Nodes,376852,False,1,https://p.scdn.co/mp3-preview/a4abef5552ae27026c64b92f4434f388559d387a?cid=2d41cd0ab78d4fc180a3b32d56acd648,0ll79hOGxNd0tBwmJmxMKx
1WlmtfXEelY4KPMqn3bxgP,N21,Lemna,Nodes,414040,False,0,https://p.scdn.co/mp3-preview/69d2fb5fb4ba8c462066303530004adb01ada5e6?cid=2d41cd0ab78d4fc180a3b32d56acd648,0ll79hOGxNd0tBwmJmxMKx
6iYUclNU9ywD39oEoxBgE0,N22,Lemna,Nodes,375275,False,1,https://p.scdn.co/mp3-preview/e33ece8b5da7ce87d558b279f119e4f5a766fe56?cid=2d41cd0ab78d4fc180a3b32d56acd648,0ll79hOGxNd0tBwmJmxMKx
60GJmw7PbmbOP3zlYD3BlN,17 Skin Viper,The Subdermic,Welcome to the State,370215,False,0,https://p.scdn.co/mp3-preview/86a60a6bcc9e56518af7c813b1e2176f1af8066b?cid=2d41cd0ab78d4fc180a3b32d56acd648,0ll79hOGxNd0tBwmJmxMKx
5syuAGFPU02c7nOQICUF4p,The Bodies in the Flotsam,The Subdermic,Welcome to the State,373885,False,0,https://p.scdn.co/mp3-preview/71afac280d3899af079444e910b3a9403b96b761?cid=2d41cd0ab78d4fc180a3b32d56acd648,0ll79hOGxNd0tBwmJmxMKx
5boQhGTJxa8qXmA1aIDy0h,Theta mast,The Subdermic,Welcome to the State,299713,False,0,https://p.scdn.co/mp3-preview/f32e1bdad353a8edac013b33c27ccbc7059906ac?cid=2d41cd0ab78d4fc180a3b32d56acd648,0ll79hOGxNd0tBwmJmxMKx
202Dr5mhjEdRFB30D4Qg3V,Alt Quasar,The Subdermic,Welcome to the State,350714,False,0,https://p.scdn.co/mp3-preview/78712fc966b5688bcb020585334cbe57439cef67?cid=2d41cd0ab78d4fc180a3b32d56acd648,0ll79hOGxNd0tBwmJmxMKx
7ADcu75plFH8b1J4kbeeOF,Tectonic hack,The Subdermic,Welcome to the State,362126,False,0,https://p.scdn.co/mp3-preview/83867609c8884500501342ae87406094513fa19c?cid=2d41cd0ab78d4fc180a3b32d56acd648,0ll79hOGxNd0tBwmJmxMKx
5wHn2YTLywEjXrAVrdb2al,Survival of the fittest,The Subdermic,Welcome to the State,320878,False,0,https://p.scdn.co/mp3-preview/dccf6d91db4fda74713fbdc793d407d4777546f4?cid=2d41cd0ab78d4fc180a3b32d56acd648,0ll79hOGxNd0tBwmJmxMKx
0GXPshm7Yh1PNzamesnRZq,Hold,The Subdermic,Welcome to the State,359584,False,0,https://p.scdn.co/mp3-preview/709cb678bc364da9abf3acaf227b4f051200b1d8?cid=2d41cd0ab78d4fc180a3b32d56acd648,0ll79hOGxNd0tBwmJmxMKx
68vhbZq8VsWNlNchnhZidD,Insentient,The Subdermic,Welcome to the State,346940,False,0,https://p.scdn.co/mp3-preview/1d491171494a5be90cba2fdbbfb55f8fc914fb68?cid=2d41cd0ab78d4fc180a3b32d56acd648,0ll79hOGxNd0tBwmJmxMKx
4nXE60SUGTKQt5XI2Zpdvz,Welcome to the State,The Subdermic,Welcome to the State,138000,False,0,https://p.scdn.co/mp3-preview/88b4a568550613747fe70beb747464dbcfe89439?cid=2d41cd0ab78d4fc180a3b32d56acd648,0ll79hOGxNd0tBwmJmxMKx
4Moo3hIoqNzgKW1Gaay78A,The truth in the Jetsam,The Subdermic,Welcome to the State,389050,False,0,https://p.scdn.co/mp3-preview/889f0f599af3dda9a4f14110576b4a6930bd2588?cid=2d41cd0ab78d4fc180a3b32d56acd648,0ll79hOGxNd0tBwmJmxMKx
1kntym50fqIS1IHg4mHV6v,Improvised Explosive Device (2024 Remastered Version),Sean Terry,Postal Redux (Original Soundtrack) [2024 Remastered Version],232000,False,14,https://p.scdn.co/mp3-preview/b454d733bd8f5cb82d8cc7cf1535e3710785728f?cid=2d41cd0ab78d4fc180a3b32d56acd648,0ll79hOGxNd0tBwmJmxMKx
23YE6yssaapbtsHV21tFH5,Burn (2024 Remastered Version),Takumi Sekiguchi Sloan,Postal Redux (Original Soundtrack) [2024 Remastered Version],203000,False,7,https://p.scdn.co/mp3-preview/bfdc64f17681a0c757cac4e75cc2f2294944b41f?cid=2d41cd0ab78d4fc180a3b32d56acd648,0ll79hOGxNd0tBwmJmxMKx
